Floored date, Floored scores
1/18/2010,0.707989582718
5/27/2008,0.738166137043
11/3/2009,0.685271847146
3/25/2014,0.701641017864
2/11/2008,0.666949316233
2/10/2009,0.730468807163
3/29/2011,0.688274064246
11/24/2015,0.709591611619
10/27/2009,0.69130672204
1/18/2008,0.535044482035
12/17/2013,0.708120184137
1/21/2014,0.688420537274
8/9/2008,0.655547579846
6/29/2010,0.714361169288
10/31/2017,0.66722039537
10/20/2009,0.682255667445
6/19/2012,0.736464931929
2/10/2008,0.708997155308
8/12/2008,0.645384397195
1/29/2008,0.616973326046
1/27/2008,0.631567038545
3/22/2011,0.682947420023
6/3/2008,0.695757219252
1/13/2015,0.70859247417
7/11/2008,0.754795768698
12/7/2010,0.708209309337
6/5/2008,0.643375931412
3/11/2008,0.466427038639
6/26/2012,0.709302806844
5/13/2014,0.731936336549
12/13/2016,0.719388051295
2/13/2008,0.586900850332
6/14/2011,0.682406487398
8/25/2009,0.666904350822
11/2/2010,0.695464062638
9/27/2011,0.684030926766
8/5/2008,0.600550684453
7/12/2008,0.697652183276
12/14/2010,0.698237562308
10/7/2008,0.639652716121
2/23/2008,0.791790382761
3/4/2008,0.68233634354
9/9/2008,0.682794008523
5/6/2014,0.735710344496
8/13/2013,0.671816147188
2/4/2008,0.592025616771
9/7/2010,0.756967438831
1/31/2012,0.705947917728
1/7/2008,0.705979510295
3/18/2008,0.773032867789
4/27/2009,0.698260129296
2/16/2016,0.730992588921
11/30/2008,0.663763007542
1/9/2008,0.683538129421
4/8/2008,0.682366996779
6/7/2008,0.602148014727
7/21/2008,0.672372449284
12/21/2010,0.680117325434
10/14/2008,0.67807537082
10/1/2013,0.704009869278
4/30/2013,0.70689922771
3/29/2008,0.647780302312
9/14/2008,0.697426481163
3/16/2009,0.638939240826
2/3/2008,0.764638350759
10/13/2009,0.663979589247
2/23/2010,0.70298256837
2/23/2016,0.709930912027
6/8/2009,0.704090947315
1/3/2017,0.688538949954
9/23/2014,0.721607526848
4/9/2013,0.703963765585
1/14/2008,0.672654299371
4/3/2008,0.735485710799
9/11/2012,0.698918630126
12/28/2010,0.683366811639
10/21/2008,0.683412646439
7/27/2010,0.685466325005
7/10/2012,0.674205074623
1/7/2014,0.665034432183
11/4/2014,0.696773517388
9/7/2008,0.656128074296
6/15/2010,0.677752302014
2/26/2008,0.617426267057
12/9/2008,0.696188500103
1/10/2017,0.702324606899
6/4/2013,0.69751012323
7/14/2015,0.718838422609
4/26/2008,0.628585636017
4/13/2009,0.698698128845
1/24/2008,0.603800765594
7/19/2016,0.702515086471
3/30/2010,0.65985036214
7/20/2009,0.652586091977
9/28/2008,0.654511693582
11/5/2013,0.679995857547
6/22/2010,0.636542974057
2/17/2008,0.705836868344
12/16/2008,0.388694649193
5/31/2011,0.677863716424
6/30/2009,0.642942247687
5/31/2008,0.687712569642
8/9/2016,0.697907953511
12/19/2017,0.676411926948
11/29/2016,0.68059325197
4/29/2008,0.764930048908
8/11/2009,0.734452350171
11/16/2010,0.700447095618
10/27/2008,0.668477605083
12/1/2015,0.706965504502
3/23/2010,0.738119016325
9/21/2008,0.69773322765
12/6/2010,0.618277706379
7/17/2012,0.675499266242
2/1/2008,0.670533102265
4/14/2015,0.680392346415
10/21/2014,0.722823482697
11/24/2009,0.670468401605
11/22/2016,0.688059944993
4/20/2008,0.677167506742
11/21/2017,0.72261293907
7/12/2011,0.683822867037
9/6/2008,0.660783271754
8/16/2016,0.66255864852
1/23/2008,0.687795971065
7/6/2010,0.66275539408
10/19/2010,0.729461116842
7/14/2009,0.699869353994
6/1/2008,0.682205191465
3/15/2008,0.676557524372
4/7/2015,0.709143038754
5/17/2011,0.659693857184
10/28/2014,0.74653433396
2/9/2010,0.697005594274
4/24/2012,0.727758654636
11/15/2016,0.702778934823
8/11/2008,0.688190017811
11/28/2017,0.654450425153
11/30/2010,0.715778731688
1/28/2008,0.595979713092
10/26/2010,0.700673693239
3/19/2013,0.695573539675
7/8/2008,0.80546826839
9/13/2016,0.677089255608
7/28/2015,0.700276475538
6/8/2008,0.69809486515
3/17/2009,0.724067144878
6/5/2012,0.687990265984
8/10/2010,0.703739854997
5/5/2009,0.672159426448
2/8/2008,0.629925590231
9/8/2015,0.691205777488
11/8/2016,0.654706907795
8/2/2008,0.739498846112
1/13/2009,0.774476596681
6/18/2013,0.662807630951
1/5/2008,0.678992139658
10/5/2010,0.688896031845
3/26/2013,0.676925932512
8/4/2015,0.702523879726
6/15/2008,0.665802391117
3/24/2009,0.715915943159
6/12/2012,0.681666296575
2/22/2011,0.696399345866
3/28/2017,0.697765655523
3/3/2015,0.673080442128
5/12/2009,0.681245528777
2/7/2008,0.604827915558
12/2/2008,0.856969605391
1/24/2012,0.681315931521
11/1/2016,0.720852554653
5/13/2008,0.756865534398
6/11/2013,0.698819928105
7/4/2008,0.680233901526
5/8/2012,0.661427014714
1/10/2008,0.595979805697
7/7/2008,0.667848281758
10/12/2010,0.71401635742
7/8/2014,0.71371568754
10/11/2016,0.666392051903
6/22/2008,0.687700774886
3/3/2009,0.7094703785
8/24/2010,0.703108243623
1/1/2013,0.674638762422
3/10/2015,0.690868763914
10/18/2011,0.715565840796
8/23/2011,0.691713377642
9/6/2016,0.664140240809
1/17/2012,0.670842978141
10/7/2014,0.720041232305
5/10/2008,0.684324129233
11/10/2009,0.687639318938
5/1/2012,0.696547014638
1/1/2008,0.690952043691
7/19/2011,0.649758237972
4/6/2008,0.657332871182
11/7/2017,0.688810647275
7/20/2010,0.704520337086
8/18/2015,0.621691045859
6/29/2008,0.683567767903
3/10/2009,0.738740148064
3/14/2017,0.636357021978
5/26/2009,0.714355997111
2/21/2008,0.648965705617
12/11/2012,0.687773413472
10/14/2014,0.707507195507
12/27/2016,0.705967151273
1/26/2009,0.659698627545
6/6/2017,0.709531239598
4/12/2016,0.648641650177
2/2/2009,0.652803595188
11/14/2017,0.657766693583
12/25/2012,0.700697197477
6/1/2009,0.687547572236
7/13/2010,0.705276531326
9/1/2009,0.707233164768
2/7/2017,0.722998335472
4/15/2008,0.730801761109
9/20/2016,0.681796807646
12/18/2012,0.690562032597
8/27/2013,0.700119156863
5/24/2008,0.711368411895
12/20/2011,0.694037327758
10/25/2011,0.723730411548
2/18/2014,0.652668031196
8/29/2017,0.6236119175
1/10/2012,0.685882355789
9/8/2009,0.697939826596
8/18/2008,0.614719389017
9/22/2008,0.677313713147
7/23/2013,0.68814004608
1/22/2013,0.66211978049
12/30/2008,0.73703171297
3/17/2015,0.706603831501
11/23/2009,0.708391183953
1/17/2017,0.68707311816
6/25/2013,0.721354319149
4/28/2009,0.653039909337
8/22/2017,0.637570383092
7/13/2009,0.679783464638
9/26/2017,0.697973040659
10/25/2016,0.692779235742
7/15/2014,0.709517977053
3/12/2008,0.622460868022
12/28/2009,0.668817559443
3/24/2015,0.716860606208
6/21/2008,0.658813896972
2/12/2008,0.632510010655
4/13/2010,0.711756686329
9/3/2013,0.65737651696
10/2/2012,0.698812571495
3/8/2016,0.704774826019
8/15/2017,0.672902582144
2/28/2017,0.679368941768
7/13/2008,0.657590071454
9/20/2011,0.641209621475
10/6/2008,0.666330464261
7/9/2013,0.681995903383
3/8/2010,0.728169375272
9/25/2012,0.680849264619
3/5/2008,0.669068481999
5/4/2010,0.691589439848
11/19/2013,0.708846342543
8/2/2011,0.718974953568
7/22/2014,0.700857523878
10/18/2008,0.735683201471
9/10/2013,0.712351193205
5/1/2008,0.588764627976
10/9/2012,0.664367832234
11/8/2010,0.779007171102
1/6/2008,0.663633529912
2/21/2017,0.685246505357
4/11/2008,0.630705274857
7/22/2008,0.7133098198
12/20/2010,0.756092096859
10/13/2008,0.643751928651
9/28/2010,0.682960823244
3/1/2010,0.722187047736
2/9/2009,0.667675996024
3/30/2008,0.640248216881
9/15/2008,0.654622008555
7/3/2012,0.735990459085
12/21/2009,0.665887214594
6/20/2017,0.687237642807
2/22/2010,0.650230266863
1/5/2010,0.675072880671
8/8/2017,0.602310758205
6/9/2009,0.699318944496
8/24/2008,0.694568657295
9/16/2014,0.697655300518
6/13/2017,0.684534358612
6/30/2015,0.718570133223
11/3/2015,0.665681716667
8/1/2017,0.664082657949
2/16/2009,0.704850983684
10/11/2011,0.686789312881
8/17/2010,0.702255765924
10/20/2008,0.672061276539
9/21/2010,0.685441930396
2/7/2012,0.718211847548
3/23/2008,0.688299415766
3/8/2008,0.6545722658
4/5/2011,0.676619899684
10/10/2017,0.683939803211
12/14/2009,0.679041193999
12/8/2008,0.64608897092
4/28/2015,0.68435329469
8/19/2008,0.503267020915
5/23/2008,0.601445054986
11/9/2009,0.750900361969
6/23/2015,0.686885853795
4/5/2008,0.67970142241
8/3/2009,0.730461052286
4/14/2009,0.727905039931
10/19/2008,0.689683989591
3/16/2008,0.702567578921
9/29/2008,0.679298048147
11/13/2012,0.689619882548
4/26/2011,0.675937381564
2/16/2008,0.615161583832
8/28/2012,0.665095852665
4/22/2014,0.672830721945
4/1/2008,0.609061170374
9/2/2014,0.698724131765
11/9/2008,0.618762194913
4/27/2010,0.713264386634
